interface,workload,cache_state,file_size_bytes,block_size_bytes,threads,qd,seed,repetition,wall_seconds,total_bytes,throughput_MBps,latency_us_per_op,cpu_user_seconds,cpu_sys_seconds,Minor_faults,major_faults,voluntary_ctx,involuntary_ctx
mmap,rand_read,cold,2147483648,4096,1,0,42,2,142.372,2147483648,14.3848,271.554,0.501663,2.29022,17963,32074,21822,75
mmap,rand_read,warm,2147483648,4096,1,0,42,2,0.466617,2147483648,4389.04,0.89,0.335386,0.13125,32777,0,1,1
mmap,rand_read,cold,2147483648,4096,1,0,42,3,142.396,2147483648,14.3825,271.598,0.551558,2.21803,18175,32074,21822,61
mmap,rand_read,warm,2147483648,4096,1,0,42,3,0.465844,2147483648,4396.32,0.888527,0.33798,0.127891,32778,0,1,0
mmap,rand_read,cold,2147483648,4096,4,0,42,1,83.9617,2147483648,24.3921,160.144,0.494315,2.2831,17090,32055,21825,101
mmap,rand_read,warm,2147483648,4096,4,0,42,1,0.12161,2147483648,16840.8,0.231952,0.363838,0.121269,32786,0,9,1
mmap,rand_read,cold,2147483648,4096,4,0,42,2,85.3206,2147483648,24.0036,162.736,0.595103,2.29608,17123,32044,22097,103
mmap,rand_read,warm,2147483648,4096,4,0,42,2,0.122066,2147483648,16777.8,0.232823,0.348576,0.137657,32789,0,7,0
mmap,rand_read,cold,2147483648,4096,4,0,42,3,84.8664,2147483648,24.1321,161.87,0.513351,2.29226,17015,32063,21812,62
mmap,rand_read,warm,2147483648,4096,4,0,42,3,0.12141,2147483648,16868.4,0.231572,0.339994,0.143887,32790,0,7,0
mmap,rand_read,cold,2147483648,4096,8,0,42,1,68.1693,2147483648,30.0429,130.023,0.521733,2.26181,17019,31997,21831,143
mmap,rand_read,warm,2147483648,4096,8,0,42,1,0.0915265,2147483648,22376.0,0.174573,0.435478,0.173644,32798,0,59,1
mmap,rand_read,cold,2147483648,4096,8,0,42,2,69.3016,2147483648,29.552,132.182,0.501581,2.39233,16895,32009,22147,147
mmap,rand_read,warm,2147483648,4096,8,0,42,2,0.0910995,2147483648,22480.9,0.173758,0.432866,0.172452,32799,0,57,2
mmap,rand_read,cold,2147483648,4096,8,0,42,3,68.652,2147483648,29.8316,130.943,0.559888,2.32517,16937,32020,21841,118
mmap,rand_read,warm,2147483648,4096,8,0,42,3,0.0914611,2147483648,22392.0,0.174448,0.452961,0.165738,32800,0,49,2
mmap,rand_read,cold,2147483648,65536,1,0,42,1,68.5192,2147483648,29.8894,2091.04,0.395373,1.91077,20311,22054,8815,20
mmap,rand_read,warm,2147483648,65536,1,0,42,1,0.435127,2147483648,4706.68,13.279,0.303531,0.131616,28384,0,1,1
mmap,rand_read,cold,2147483648,65536,1,0,42,2,68.4073,2147483648,29.9383,2087.63,0.378072,1.83178,7446,22054,8816,18
mmap,rand_read,warm,2147483648,65536,1,0,42,2,0.440771,2147483648,4646.4,13.4513,0.332017,0.108776,28384,0,1,1
mmap,rand_read,cold,2147483648,65536,1,0,42,3,68.8508,2147483648,29.7455,2101.16,0.401384,1.95548,20310,22054,9118,16
mmap,rand_read,warm,2147483648,65536,1,0,42,3,0.434708,2147483648,4711.21,13.2662,0.326498,0.108229,28384,0,1,1
mmap,rand_read,cold,2147483648,65536,4,0,42,1,52.7188,2147483648,38.8476,1608.85,0.374765,1.99618,20168,22076,9187,96
mmap,rand_read,warm,2147483648,65536,4,0,42,1,0.115676,2147483648,17704.6,3.53016,0.307163,0.149545,28393,0,9,0
mmap,rand_read,cold,2147483648,65536,4,0,42,2,53.0509,2147483648,38.6044,1618.99,0.368295,1.9245,7420,22100,9188,49
mmap,rand_read,warm,2147483648,65536,4,0,42,2,0.11338,2147483648,18063.1,3.46008,0.31108,0.140795,28391,0,2,0
mmap,rand_read,cold,2147483648,65536,4,0,42,3,52.5519,2147483648,38.971,1603.76,0.360773,1.97127,20170,22094,8881,79
mmap,rand_read,warm,2147483648,65536,4,0,42,3,0.114149,2147483648,17941.4,3.48356,0.349542,0.105772,28392,0,3,0
mmap,rand_read,cold,2147483648,65536,8,0,42,1,49.078,2147483648,41.7295,1497.74,0.483046,1.9392,20205,22017,9141,151
mmap,rand_read,warm,2147483648,65536,8,0,42,1,0.0851034,2147483648,24064.9,2.59715,0.379895,0.17232,28402,0,45,9
mmap,rand_read,cold,2147483648,65536,8,0,42,2,49.2401,2147483648,41.5921,1502.69,0.442947,1.91237,20207,22029,9148,108
mmap,rand_read,warm,2147483648,65536,8,0,42,2,0.0849254,2147483648,24115.3,2.59172,0.419872,0.127649,28400,0,33,0
mmap,rand_read,cold,2147483648,65536,8,0,42,3,49.167,2147483648,41.654,1500.46,0.505056,1.94379,20183,22039,9149,95
mmap,rand_read,warm,2147483648,65536,8,0,42,3,0.0841956,2147483648,24324.3,2.56945,0.430993,0.120269,28400,0,29,0
mmap,rand_read,cold,2147483648,1048576,1,0,42,1,18.3046,2147483648,111.884,8937.81,0.313857,1.17318,20098,11569,10291,4
mmap,rand_read,warm,2147483648,1048576,1,0,42,1,0.395508,2147483648,5178.15,193.119,0.298015,0.097512,20946,0,1,2
mmap,rand_read,cold,2147483648,1048576,1,0,42,2,18.3124,2147483648,111.837,8941.6,0.309092,1.18124,20101,11569,10291,2
mmap,rand_read,warm,2147483648,1048576,1,0,42,2,0.399014,2147483648,5132.66,194.831,0.322946,0.076089,20945,0,1,1
mmap,rand_read,cold,2147483648,1048576,1,0,42,3,18.3455,2147483648,111.635,8957.76,0.320982,1.15733,20100,11569,10291,3
mmap,rand_read,warm,2147483648,1048576,1,0,42,3,0.401233,2147483648,5104.27,195.914,0.34123,0.060033,20946,0,1,0
mmap,rand_read,cold,2147483648,1048576,4,0,42,1,29.2956,2147483648,69.9081,14304.5,0.26779,1.34598,9773,11555,10255,38
mmap,rand_read,warm,2147483648,1048576,4,0,42,1,0.104341,2147483648,19627.9,50.9478,0.314206,0.097689,20959,0,4,3
mmap,rand_read,cold,2147483648,1048576,4,0,42,2,29.1457,2147483648,70.2677,14231.3,0.326286,1.35562,19257,11564,10274,45
mmap,rand_read,warm,2147483648,1048576,4,0,42,2,0.10364,2147483648,19760.7,50.6055,0.283215,0.129118,20966,0,4,0
mmap,rand_read,cold,2147483648,1048576,4,0,42,3,29.2334,2147483648,70.057,14274.1,0.294425,1.41572,20105,11566,10475,31
mmap,rand_read,warm,2147483648,1048576,4,0,42,3,0.103982,2147483648,19695.6,50.7727,0.330146,0.080208,20951,0,6,1
mmap,rand_read,cold,2147483648,1048576,8,0,42,1,26.9301,2147483648,76.0488,13149.4,0.332533,1.34564,20095,11612,10330,70
mmap,rand_read,warm,2147483648,1048576,8,0,42,1,0.0828129,2147483648,24730.5,40.436,0.420229,0.097361,21000,1,20,1
mmap,rand_read,cold,2147483648,1048576,8,0,42,2,26.6798,2147483648,76.7622,13027.3,0.348304,1.39314,20091,11620,10336,79
mmap,rand_read,warm,2147483648,1048576,8,0,42,2,0.0795617,2147483648,25741.0,38.8485,0.386739,0.113758,20969,0,23,1
mmap,rand_read,cold,2147483648,1048576,8,0,42,3,26.981,2147483648,75.9053,13174.3,0.321807,1.38604,20086,11628,10353,75
mmap,rand_read,warm,2147483648,1048576,8,0,42,3,0.0809929,2147483648,25286.2,39.5473,0.404417,0.099782,21012,0,22,0
mmap,seq_write,cold,2147483648,4096,1,0,42,1,42.1369,2147483648,48.6034,80.3698,1.04519,4.38828,23,524288,50532,528
mmap,seq_write,warm,2147483648,4096,1,0,42,1,18.5134,2147483648,110.622,35.3116,0.680582,2.11153,9,524288,72,15
mmap,seq_write,cold,2147483648,4096,1,0,42,2,31.8529,2147483648,64.2955,60.7547,0.923862,5.16287,25,524288,16420,35
mmap,seq_write,warm,2147483648,4096,1,0,42,2,18.6819,2147483648,109.625,35.633,0.667649,2.31182,9,524288,70,14
mmap,seq_write,cold,2147483648,4096,1,0,42,3,31.8309,2147483648,64.34,60.7127,0.97674,5.15564,27,524288,16449,20
mmap,seq_write,warm,2147483648,4096,1,0,42,3,17.8498,2147483648,114.735,34.0458,0.628584,2.3652,9,524288,69,13
mmap,seq_write,cold,2147483648,4096,4,0,42,1,57.3836,2147483648,35.6897,109.45,1.04464,5.63136,32,524288,117141,745
mmap,seq_write,warm,2147483648,4096,4,0,42,1,16.9653,2147483648,120.717,32.3588,0.667954,2.91278,14,524288,80,15
mmap,seq_write,cold,2147483648,4096,4,0,42,2,60.1019,2147483648,34.0754,114.635,1.04867,5.6785,52,524288,114793,1294
mmap,seq_write,warm,2147483648,4096,4,0,42,2,17.0749,2147483648,119.942,32.5678,0.626094,3.0791,16,524288,81,15
mmap,seq_write,cold,2147483648,4096,4,0,42,3,59.5193,2147483648,34.409,113.524,1.05629,5.27824,44,524288,83515,1476
mmap,seq_write,warm,2147483648,4096,4,0,42,3,17.019,2147483648,120.336,32.4611,0.670384,2.90384,15,524288,84,18
mmap,seq_write,cold,2147483648,4096,8,0,42,1,59.6094,2147483648,34.357,113.696,1.22292,5.47472,23,524288,99494,1159
mmap,seq_write,warm,2147483648,4096,8,0,42,1,16.7459,2147483648,122.299,31.9402,0.828657,4.35504,23,524288,142,11
mmap,seq_write,cold,2147483648,4096,8,0,42,2,63.0186,2147483648,32.4984,120.198,1.24949,5.44332,23,524288,91886,1195
mmap,seq_write,warm,2147483648,4096,8,0,42,2,16.5814,2147483648,123.512,31.6266,0.73227,4.43493,22,524288,134,14
mmap,seq_write,cold,2147483648,4096,8,0,42,3,59.0825,2147483648,34.6634,112.691,1.16707,5.43447,23,524288,98367,848
mmap,seq_write,warm,2147483648,4096,8,0,42,3,16.8858,2147483648,121.286,32.207,0.828693,3.3171,22,524288,139,14
mmap,seq_write,cold,2147483648,65536,1,0,42,1,31.5349,2147483648,64.9439,962.369,1.09801,4.91519,25,524288,16441,26
mmap,seq_write,warm,2147483648,65536,1,0,42,1,18.1846,2147483648,112.623,554.95,0.771125,2.28954,9,524288,70,10
mmap,seq_write,cold,2147483648,65536,1,0,42,2,32.0584,2147483648,63.8834,978.345,1.12558,5.01279,25,524288,16441,30
mmap,seq_write,warm,2147483648,65536,1,0,42,2,18.4526,2147483648,110.987,563.129,0.685958,2.36724,8,524288,70,16
mmap,seq_write,cold,2147483648,65536,1,0,42,3,32.1123,2147483648,63.7763,979.988,1.07534,5.0628,24,524288,16430,25
mmap,seq_write,warm,2147483648,65536,1,0,42,3,18.4864,2147483648,110.784,564.16,0.761629,2.26451,9,524288,70,14
mmap,seq_write,cold,2147483648,65536,4,0,42,1,54.2146,2147483648,37.7758,1654.5,1.20514,5.26893,44,524288,123657,851
mmap,seq_write,warm,2147483648,65536,4,0,42,1,17.3579,2147483648,117.987,529.72,0.814363,2.86038,16,524288,84,20
mmap,seq_write,cold,2147483648,65536,4,0,42,2,60.3785,2147483648,33.9194,1842.6,1.18186,5.45459,43,524288,92838,444
mmap,seq_write,warm,2147483648,65536,4,0,42,2,16.7275,2147483648,122.433,510.484,0.697258,3.06413,15,524288,79,8
mmap,seq_write,cold,2147483648,65536,4,0,42,3,59.8638,2147483648,34.211,1826.9,1.258,5.43116,43,524288,100274,776
mmap,seq_write,warm,2147483648,65536,4,0,42,3,17.3258,2147483648,118.205,528.743,0.669051,3.17428,15,524288,81,19
mmap,seq_write,cold,2147483648,65536,8,0,42,1,61.0916,2147483648,33.5234,1864.37,1.33468,5.62596,22,524288,95317,1032
mmap,seq_write,warm,2147483648,65536,8,0,42,1,16.6619,2147483648,122.915,508.481,0.825054,4.40684,23,524288,124,16
mmap,seq_write,cold,2147483648,65536,8,0,42,2,62.9109,2147483648,32.554,1919.89,1.18945,5.60106,23,524288,81062,1187
mmap,seq_write,warm,2147483648,65536,8,0,42,2,16.5854,2147483648,123.482,506.147,0.736047,4.35802,23,524288,144,24
mmap,seq_write,cold,2147483648,65536,8,0,42,3,62.6059,2147483648,32.7126,1910.58,1.29069,5.54693,23,524288,92137,1222
mmap,seq_write,warm,2147483648,65536,8,0,42,3,16.8487,2147483648,121.553,514.18,0.803882,4.33001,23,524288,152,19
mmap,seq_write,cold,2147483648,1048576,1,0,42,1,31.5019,2147483648,65.012,15381.8,1.04824,5.07974,22,524288,16426,23
mmap,seq_write,warm,2147483648,1048576,1,0,42,1,18.3034,2147483648,111.892,8937.19,0.73622,2.26631,9,524288,70,12
mmap,seq_write,cold,2147483648,1048576,1,0,42,2,31.7747,2147483648,64.4537,15515.0,1.08203,5.01571,24,524288,20194,22
mmap,seq_write,warm,2147483648,1048576,1,0,42,2,18.3183,2147483648,111.801,8944.5,0.720188,2.29595,8,524288,70,13
mmap,seq_write,cold,2147483648,1048576,1,0,42,3,31.5692,2147483648,64.8733,15414.7,1.17163,4.9702,26,524288,16429,19
mmap,seq_write,warm,2147483648,1048576,1,0,42,3,18.4925,2147483648,110.748,9029.54,0.672614,2.36191,8,524288,71,12
mmap,seq_write,cold,2147483648,1048576,4,0,42,1,64.3949,2147483648,31.8038,31442.8,1.29283,5.67035,38,524288,106713,859
mmap,seq_write,warm,2147483648,1048576,4,0,42,1,16.8992,2147483648,121.189,8251.55,0.700338,3.03144,14,524288,77,16
mmap,seq_write,cold,2147483648,1048576,4,0,42,2,61.1673,2147483648,33.4819,29866.8,1.36077,5.18423,34,524288,106381,828
mmap,seq_write,warm,2147483648,1048576,4,0,42,2,17.1695,2147483648,119.281,8383.56,0.797529,2.9272,15,524288,83,14
mmap,seq_write,cold,2147483648,1048576,4,0,42,3,62.7812,2147483648,32.6213,30654.9,1.28646,5.72563,33,524288,110146,894
mmap,seq_write,warm,2147483648,1048576,4,0,42,3,16.9833,2147483648,120.589,8292.64,0.718382,3.07085,15,524288,83,16
mmap,seq_write,cold,2147483648,1048576,8,0,42,1,65.5363,2147483648,31.2498,32000.2,1.32167,5.70119,23,524288,89911,893
mmap,seq_write,warm,2147483648,1048576,8,0,42,1,17.1799,2147483648,119.209,8388.6,0.854205,4.10358,24,524288,119,26
mmap,seq_write,cold,2147483648,1048576,8,0,42,2,60.1893,2147483648,34.026,29389.3,1.37175,5.46538,22,524288,85590,1266
mmap,seq_write,warm,2147483648,1048576,8,0,42,2,16.9501,2147483648,120.826,8276.39,0.84799,4.2532,23,524288,128,14
mmap,seq_write,cold,2147483648,1048576,8,0,42,3,61.3673,2147483648,33.3728,29964.5,1.29464,5.68133,23,524288,104438,974
mmap,seq_write,warm,2147483648,1048576,8,0,42,3,16.7494,2147483648,122.273,8178.4,0.811736,4.14823,24,524288,140,11
mmap,rand_write,cold,2147483648,4096,1,0,42,1,2578.43,2147483648,0.794283,4917.96,1.64693,9.27294,63553,519535,328317,215
mmap,rand_write,warm,2147483648,4096,1,0,42,1,33.6799,2147483648,60.8078,64.2393,0.63603,1.88319,243,331082,16530,134
mmap,rand_write,cold,2147483648,4096,1,0,42,2,2601.87,2147483648,0.787128,4962.66,1.67444,9.26036,61667,519656,328493,264
mmap,rand_write,warm,2147483648,4096,1,0,42,2,33.8802,2147483648,60.4483,64.6213,0.553215,1.70218,239,331082,41747,504
mmap,rand_write,cold,2147483648,4096,1,0,42,3,2596.29,2147483648,0.788817,4952.04,1.52672,10.6642,66301,519718,328888,494
mmap,rand_write,warm,2147483648,4096,1,0,42,3,31.5304,2147483648,64.9532,60.1395,0.601447,1.42068,239,331082,27403,270
mmap,rand_write,cold,2147483648,4096,4,0,42,1,1578.54,2147483648,1.2974,3010.82,1.57526,11.2327,67666,515297,331913,625
mmap,rand_write,warm,2147483648,4096,4,0,42,1,34.1498,2147483648,59.9711,65.1356,0.445031,2.63474,15,331083,12119,98
mmap,rand_write,cold,2147483648,4096,4,0,42,2,1571.68,2147483648,1.30307,2997.74,1.49682,11.0523,60550,515214,331020,778
mmap,rand_write,warm,2147483648,4096,4,0,42,2,33.0436,2147483648,61.9788,63.0256,0.635792,2.32721,16,331083,9799,87
mmap,rand_write,cold,2147483648,4096,4,0,42,3,1580.05,2147483648,1.29616,3013.7,1.81933,10.5138,69033,515387,328662,746
mmap,rand_write,warm,2147483648,4096,4,0,42,3,32.8849,2147483648,62.2778,62.723,0.602553,2.23327,16,331082,11668,86
mmap,rand_write,cold,2147483648,4096,8,0,42,1,1311.66,2147483648,1.56139,2501.78,1.66793,11.1511,63409,513991,331154,636
mmap,rand_write,warm,2147483648,4096,8,0,42,1,32.7685,2147483648,62.499,62.501,0.744368,3.18698,25,331088,8669,49
mmap,rand_write,cold,2147483648,4096,8,0,42,2,1324.6,2147483648,1.54612,2526.48,1.61929,11.541,61198,514041,330385,839
mmap,rand_write,warm,2147483648,4096,8,0,42,2,32.9516,2147483648,62.1517,62.8502,0.633669,3.41774,26,331083,8875,56
mmap,rand_write,cold,2147483648,4096,8,0,42,3,1383.96,2147483648,1.47981,2639.7,1.78842,11.3738,71043,516276,331624,714
mmap,rand_write,warm,2147483648,4096,8,0,42,3,32.9932,2147483648,62.0734,62.9295,0.678732,3.23845,22,331083,9231,72
mmap,rand_write,cold,2147483648,65536,1,0,42,1,119.486,2147483648,17.1401,3646.42,1.33882,4.59483,8106,437440,27714,219
mmap,rand_write,warm,2147483648,65536,1,0,42,1,25.2384,2147483648,81.1463,770.214,0.589272,1.69599,10,329968,316,10
mmap,rand_write,cold,2147483648,65536,1,0,42,2,115.795,2147483648,17.6865,3533.78,1.28514,4.79323,8488,416928,39326,255
mmap,rand_write,warm,2147483648,65536,1,0,42,2,25.1473,2147483648,81.4403,767.434,0.585748,1.73772,11,329968,314,13
mmap,rand_write,cold,2147483648,65536,1,0,42,3,119.291,2147483648,17.1681,3640.48,1.28913,4.62881,6887,437728,32460,168
mmap,rand_write,warm,2147483648,65536,1,0,42,3,25.0138,2147483648,81.8748,763.361,0.543552,1.74686,9,329968,316,11
mmap,rand_write,cold,2147483648,65536,4,0,42,1,110.716,2147483648,18.4978,3378.78,1.3638,4.89406,12201,459629,11228,133
mmap,rand_write,warm,2147483648,65536,4,0,42,1,24.4711,2147483648,83.6905,746.799,0.484505,2.12148,19,329976,332,12
mmap,rand_write,cold,2147483648,65536,4,0,42,2,109.829,2147483648,18.6472,3351.7,1.27729,4.93053,11672,458080,16230,166
mmap,rand_write,warm,2147483648,65536,4,0,42,2,24.2479,2147483648,84.4608,739.988,0.584439,2.04529,20,329972,328,14
mmap,rand_write,cold,2147483648,65536,4,0,42,3,109.96,2147483648,18.625,3355.71,1.43134,4.79604,11645,458062,12034,141
mmap,rand_write,warm,2147483648,65536,4,0,42,3,24.2808,2147483648,84.3463,740.992,0.520718,2.14857,19,329974,324,15
mmap,rand_write,cold,2147483648,65536,8,0,42,1,87.3497,2147483648,23.446,2665.7,1.18744,4.74657,36,396209,42997,368
mmap,rand_write,warm,2147483648,65536,8,0,42,1,24.1725,2147483648,84.7244,737.686,0.700982,2.53394,30,329982,388,15
mmap,rand_write,cold,2147483648,65536,8,0,42,2,86.2958,2147483648,23.7323,2633.54,1.33118,4.7322,29,396062,38640,357
mmap,rand_write,warm,2147483648,65536,8,0,42,2,24.088,2147483648,85.0215,735.108,0.651671,2.72004,33,329979,378,22
mmap,rand_write,cold,2147483648,65536,8,0,42,3,86.4152,2147483648,23.6995,2637.18,1.33308,4.63736,49,396277,40000,382
mmap,rand_write,warm,2147483648,65536,8,0,42,3,24.2778,2147483648,84.3568,740.9,0.582832,2.67122,35,329984,387,8
mmap,rand_write,cold,2147483648,1048576,1,0,42,1,32.8162,2147483648,62.4083,16023.5,0.868303,3.27779,22,327424,14374,79
mmap,rand_write,warm,2147483648,1048576,1,0,42,1,15.4356,2147483648,132.68,7536.92,0.539402,1.57167,9,327424,46,7
mmap,rand_write,cold,2147483648,1048576,1,0,42,2,33.1405,2147483648,61.7974,16181.9,0.834924,3.29648,22,327424,14908,63
mmap,rand_write,warm,2147483648,1048576,1,0,42,2,15.769,2147483648,129.875,7699.72,0.510052,1.60365,10,327424,47,6
mmap,rand_write,cold,2147483648,1048576,1,0,42,3,33.2083,2147483648,61.6713,16215.0,0.853033,3.18153,21,327424,16353,74
