interface,workload,cache_state,file_size_bytes,block_size_bytes,threads,qd,seed,repetition,wall_seconds,total_bytes,throughput_MBps,latency_us_per_op,cpu_user_seconds,cpu_sys_seconds,minor_faults,major_faults,voluntary_ctx,involuntary_ctx
io_uring,seq_write,cold,2147483648,4096,8,64,42,1,11.1775,2147483648,1465.81,2.66492,53.4569,134.373,3801,0,4162652,22148
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,4096,8,64,42,2,10.9531,2147483648,1495.84,2.61141,52.8353,130.935,3978,0,4193485,24095
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,4096,8,64,42,3,10.8214,2147483648,1514.04,2.58001,51.9084,129.148,3680,0,4212036,105029
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,1,64,42,1,0.743489,2147483648,2754.58,1.41809,0.040635,0.702833,102,0,1,7
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,1,64,42,2,0.740481,2147483648,2765.77,1.41236,0.008536,0.731877,96,0,1,2
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,1,64,42,3,0.69275,2147483648,2956.33,1.32132,0.00079,0.691966,96,0,1,1
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,4,64,42,1,0.790449,2147483648,10363.7,0.376916,0.11112,3.04969,384,0,20,7
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,4,64,42,2,0.788996,2147483648,10382.8,0.376222,0.13109,3.02388,384,0,26,7
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,4,64,42,3,0.782008,2147483648,10475.6,0.37289,0.078294,3.04874,384,0,21,8
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,8,64,42,1,0.897523,2147483648,18254.7,0.213986,0.148837,6.53445,780,0,97,18
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,8,64,42,2,0.928111,2147483648,17653.1,0.221279,0.18818,6.87376,780,0,81,14
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,4096,8,64,42,3,0.924315,2147483648,17725.6,0.220374,0.338537,6.42328,780,0,90,12
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,1,64,42,1,604.828,2147483648,3.38609,1153.62,58.2829,42.5416,987,0,102437,11054
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,1,64,42,2,601.534,2147483648,3.40463,1147.34,76.9543,54.2497,1673,0,100454,37997
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,1,64,42,3,600.271,2147483648,3.41179,1144.93,83.409,59.5761,1673,0,93564,25640
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,4,64,42,1,601.42,2147483648,13.6211,286.78,436.242,293.442,8788,0,108678,14544
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,4,64,42,2,601.695,2147483648,13.6149,286.91,423.048,280.853,9262,0,112876,10775
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,4,64,42,3,600.71,2147483648,13.6372,286.441,397.197,267.242,8811,0,111857,12517
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,8,64,42,1,604.267,2147483648,27.1139,144.068,1042.51,675.794,34872,0,140250,98495
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,8,64,42,2,602.215,2147483648,27.2062,143.579,1094.38,717.213,25781,0,133131,105623
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,4096,8,64,42,3,602.253,2147483648,27.2045,143.588,1144.36,748.321,18966,0,136610,98246
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,1,64,42,1,1.39673,2147483648,1466.28,2.66405,0.71382,2.07882,240,0,3,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,1,64,42,2,1.20743,2147483648,1696.16,2.30299,0.632552,1.78107,241,0,3,6
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,1,64,42,3,1.20844,2147483648,1694.75,2.30491,0.629659,1.786,239,0,3,4
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,4,64,42,1,4.95054,2147483648,1654.77,2.3606,11.901,30.9807,1490,0,1899756,52
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,4,64,42,2,4.95156,2147483648,1654.43,2.36109,11.7766,31.147,1128,0,2030550,66
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,4,64,42,3,4.83162,2147483648,1695.5,2.3039,11.3111,30.9599,1106,0,2087026,63
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,8,64,42,1,10.202,2147483648,1605.96,2.43234,49.0873,122.37,3799,0,4207450,20174
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,8,64,42,2,10.0424,2147483648,1631.48,2.3943,48.4881,119.075,3573,0,4201907,48264
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,4096,8,64,42,3,10.712,2147483648,1529.5,2.55394,51.8585,127.448,3451,0,4208440,38315
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,1,64,42,1,1.38722,2147483648,1476.33,2.64592,0.715527,2.05798,237,0,3,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,1,64,42,2,1.35854,2147483648,1507.5,2.59121,0.70696,2.0088,241,0,3,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,1,64,42,3,1.36618,2147483648,1499.07,2.60578,0.690246,2.04088,239,0,3,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,4,64,42,1,4.80851,2147483648,1703.65,2.29288,11.8567,30.7777,1513,0,2035885,62
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,4,64,42,2,4.76298,2147483648,1719.93,2.27116,11.5787,30.2144,1395,0,1915984,61
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,4,64,42,3,4.51216,2147483648,1815.54,2.15156,10.9495,28.9725,1398,0,1909033,60
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,8,64,42,1,11.6019,2147483648,1412.18,2.76611,55.3264,137.155,4764,0,4216580,26153
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,8,64,42,2,13.0378,2147483648,1256.65,3.10846,63.2603,153.237,4630,0,4211679,27996
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,4096,8,64,42,3,10.892,2147483648,1504.22,2.59685,52.6808,130.633,3618,0,4196168,66009
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,1,64,42,1,31.442,2147483648,65.1358,959.534,0,1.63887,2159,0,14827,7381
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,1,64,42,2,0.722779,2147483648,2833.51,22.0575,0,0.722738,1063,0,1,4
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,1,64,42,3,0.588291,2147483648,3481.27,17.9532,0,0.588304,1056,0,1,0
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,4,64,42,1,0.790616,2147483648,10361.5,6.03192,0,3.1603,4325,0,124,6
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,4,64,42,2,0.788643,2147483648,10387.5,6.01687,0,3.15245,4224,0,26,11
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,4,64,42,3,0.789964,2147483648,10370.1,6.02695,0,3.15799,4224,0,26,7
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,8,64,42,1,0.912035,2147483648,17964.2,3.47914,0,7.14639,8587,0,1509,14
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,8,64,42,2,0.945265,2147483648,17332.7,3.6059,0,7.30837,8460,0,83,35
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,65536,8,64,42,3,0.91957,2147483648,17817,3.50788,0,7.10439,8460,0,93,19
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,1,64,42,1,16.1648,2147483648,126.695,493.31,9.11512,7.04741,7300,0,1,58
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,1,64,42,2,16.0149,2147483648,127.881,488.736,9.43617,6.57621,7306,0,1,70
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,1,64,42,3,16.0649,2147483648,127.483,490.261,9.3203,6.74214,7305,0,1,71
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,4,64,42,1,17.9976,2147483648,455.171,137.311,41.5404,30.329,41541,0,1077,4029
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,4,64,42,2,17.6416,2147483648,464.358,134.595,40.4636,29.7124,37378,0,2791,3625
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,4,64,42,3,17.7015,2147483648,462.785,135.052,40.4941,29.9616,33273,0,2514,1302
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,8,64,42,1,17.4931,2147483648,936.596,66.731,78.7972,60.3352,74928,0,1532,7515
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,8,64,42,2,17.609,2147483648,930.434,67.173,80.228,59.4416,83021,0,1485,4554
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,65536,8,64,42,3,17.7196,2147483648,924.626,67.5949,80.4371,60.6859,74797,0,1401,4581
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,1,64,42,1,1.02758,2147483648,1993.04,31.3592,0.576437,1.47315,2156,0,3,10
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,1,64,42,2,0.812735,2147483648,2519.89,24.8027,0.455383,1.16695,1063,0,3,7
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,1,64,42,3,0.804403,2147483648,2545.99,24.5484,0.518562,1.08553,1056,0,3,6
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,4,64,42,1,3.91911,2147483648,2090.27,29.9005,9.47128,21.7994,12758,0,134317,34
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,4,64,42,2,4.08406,2147483648,2005.85,31.1589,9.79859,22.7531,16680,0,133373,53
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,4,64,42,3,3.94401,2147483648,2077.07,30.0904,9.49549,21.9991,12664,0,133169,47
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,8,64,42,1,12.0364,2147483648,1361.2,45.9153,57.3943,132.312,49690,0,282120,2433
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,8,64,42,2,9.20755,2147483648,1779.41,35.124,44.9783,100.912,49707,0,275425,434
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,warm,2147483648,65536,8,64,42,3,10.97,2147483648,1493.53,41.8473,53.8315,109.798,49530,0,282797,1780
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,1,64,42,1,1.24007,2147483648,1651.51,37.8441,0.693203,1.78244,2156,0,3,3
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,1,64,42,2,1.29957,2147483648,1575.91,39.6597,0.816666,1.73315,2158,0,6048,8
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,1,64,42,3,1.24363,2147483648,1646.79,37.9525,0.764923,1.71755,2159,0,3,2
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,4,64,42,1,4.37332,2147483648,1873.17,33.3658,10.7876,24.1694,16816,0,117034,35
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,4,64,42,2,4.18887,2147483648,1955.66,31.9585,9.82107,23.3971,12663,0,111717,42
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,4,64,42,3,4.29954,2147483648,1905.32,32.8029,10.2935,23.973,12656,0,125904,38
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,8,64,42,1,9.81889,2147483648,1668.62,37.4561,47.3782,107.614,41736,0,278435,2611
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,8,64,42,2,9.53631,2147483648,1718.06,36.3781,46.4688,104.009,49518,0,280783,1573
,,,,,,,,,,,,,,,,,,
io_uring,seq_write,cold,2147483648,65536,8,64,42,3,9.9468,2147483648,1647.16,37.944,49.1658,109.27,41582,0,270878,6825
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,1,64,42,1,0.607635,2147483648,3370.45,18.5435,0.010474,0.597118,1062,0,1,7
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,1,64,42,2,0.613658,2147483648,3337.36,18.7274,0.001453,0.612209,1056,0,1,1
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,1,64,42,3,0.576208,2147483648,3554.27,17.5845,0,0.57622,1056,0,1,0
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,4,64,42,1,0.806922,2147483648,10152.2,6.15633,0.028582,3.19716,4224,0,25,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,4,64,42,2,0.806204,2147483648,10161.2,6.15085,0.000191,3.22271,4224,0,28,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,4,64,42,3,0.807584,2147483648,10143.8,6.16138,0.014539,3.21294,4224,0,27,4
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,8,64,42,1,0.945506,2147483648,17328.3,3.60682,0,7.34271,8460,0,92,21
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,8,64,42,2,0.953541,2147483648,17182.3,3.63747,0.004932,7.24772,8460,0,113,13
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,warm,2147483648,65536,8,64,42,3,0.967459,2147483648,16935.1,3.69056,0,7.45605,8460,0,103,14
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,1,64,42,1,46.7358,2147483648,43.8208,1426.26,10.6241,8.08574,7293,0,8189,7654
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,1,64,42,2,47.2018,2147483648,43.3882,1440.48,3.12335,4.03981,4216,0,8178,2453
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,1,64,42,3,47.3276,2147483648,43.2729,1444.32,7.80738,6.49349,6270,0,6883,5799
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,4,64,42,1,48.0611,2147483648,170.45,366.677,36.67,28.7548,41981,0,16954,4817
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,4,64,42,2,48.3016,2147483648,169.601,368.512,19.2466,17.4185,37486,0,17373,3800
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,4,64,42,3,48.2928,2147483648,169.632,368.445,29.2328,23.2466,37370,0,16820,5595
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,8,64,42,1,48.9951,2147483648,334.401,186.901,55.5863,44.8076,99377,0,18500,5185
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,8,64,42,2,48.9617,2147483648,334.629,186.774,57.3059,45.3151,91070,0,18574,5964
,,,,,,,,,,,,,,,,,,
io_uring,rand_read,cold,2147483648,65536,8,64,42,3,49.1777,2147483648,333.159,187.598,53.6764,43.651,66866,0,18550,5806
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,1,64,42,1,0.907281,2147483648,2257.29,27.688,0.49717,1.35284,1091,0,23701,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,1,64,42,2,0.79377,2147483648,2580.09,24.2239,0.499975,1.08248,1056,0,3,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,1,64,42,3,0.787178,2147483648,2601.7,24.0228,0.501827,1.06828,1056,0,3,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,4,64,42,1,3.60755,2147483648,2270.8,27.5234,8.78952,19.9735,12716,0,126336,21
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,4,64,42,2,4.41147,2147483648,1856.98,33.6568,10.7883,24.5753,12642,0,136803,39
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,4,64,42,3,4.4303,2147483648,1849.08,33.8005,10.7598,24.3259,16643,0,133914,53
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,8,64,42,1,9.64324,2147483648,1699.01,36.7861,46.7176,103.496,41606,0,281111,966
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,8,64,42,2,9.6705,2147483648,1694.22,36.89,47.6078,103.82,49397,0,282751,1699
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,warm,2147483648,65536,8,64,42,3,10.3711,2147483648,1579.78,39.5625,49.9948,113.033,41513,0,278810,693
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,1,64,42,1,1.10157,2147483648,1859.16,33.6173,0.630764,1.56661,2157,0,3,4
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,1,64,42,2,1.09791,2147483648,1865.37,33.5055,0.685755,1.50508,2158,0,3,5
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,1,64,42,3,1.09853,2147483648,1864.3,33.5246,0.664714,1.5283,2159,0,3,3
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,4,64,42,1,4.56394,2147483648,1794.94,34.8201,11.2622,25.2334,16739,0,128043,29
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,4,64,42,2,4.46452,2147483648,1834.91,34.0616,10.9528,24.7673,16663,0,125528,36
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,4,64,42,3,4.51071,2147483648,1816.12,34.414,11.1112,25.0303,12612,0,127392,40
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,8,64,42,1,10.6984,2147483648,1531.44,40.8112,51.7405,117.024,49790,0,278906,619
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,8,64,42,2,10.3076,2147483648,1589.51,39.3202,50.3699,112.251,57649,0,282871,2409
,,,,,,,,,,,,,,,,,,
io_uring,rand_write,cold,2147483648,65536,8,64,42,3,9.30414,2147483648,1760.94,35.4925,45.6331,101.937,57454,0,281494,5025
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,1,64,42,1,15.9217,2147483648,128.63,7774.24,0.04931,1.21666,32914,0,936,338
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,1,64,42,2,0.855862,2147483648,2392.91,417.901,0.018283,0.837574,16455,0,1,2
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,1,64,42,3,0.769866,2147483648,2660.2,375.911,0.015426,0.754448,16448,0,1,1
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,4,64,42,1,0.804654,2147483648,10180.8,98.2243,0.02932,3.12553,65800,0,2420,9
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,4,64,42,2,0.811341,2147483648,10096.9,99.0407,0.059791,3.06464,65792,0,6866,9
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,4,64,42,3,0.824723,2147483648,9933.03,100.674,0.021772,3.15392,65792,0,8596,5
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,8,64,42,1,1.1413,2147483648,14355.6,69.6594,0.110221,7.28846,148056,0,8188,12
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,8,64,42,2,1.29994,2147483648,12603.6,79.3423,0.105912,8.39628,131616,0,13961,28
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,warm,2147483648,1048576,8,64,42,3,1.24612,2147483648,13148,76.0572,0.116863,8.25293,146237,0,15905,18
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,1048576,1,64,42,1,16.1114,2147483648,127.115,7866.87,2.35292,3.61389,65685,0,413,621
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,1048576,1,64,42,2,16.0533,2147483648,127.575,7838.5,2.26237,3.68303,65179,0,1037,572
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,1048576,1,64,42,3,15.9948,2147483648,128.042,7809.95,3.28233,4.41142,65691,0,841,839
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,1048576,4,64,42,1,16.4272,2147483648,498.685,2005.28,8.53612,10.1697,256069,0,2790,660
,,,,,,,,,,,,,,,,,,
io_uring,seq_read,cold,2147483648,1048576,4,64,42,2,16.4267,2147483648,498.7,2005.21,8.39505,9.72919,148526,0,4317,719
,,,,,,,,,,,,,,,,,,
